Nodo,Individuo,Ruta,Segmento,Tiempo viaje,Costo viaje,Tiempo atencion,Costo atencion,Tasa fallo,Demanda
422,0,0,0,12.746,2061.38,0.0613333,267.518,0.16,1
424,0,0,0,12.7315,1989.6
426,0,0,0,12.7286,1974.02
420,0,0,0,12.7158,1906.91
421,0,0,0,12.7113,1879.53
417,0,0,0,12.7065,1853.29
418,0,0,0,12.7027,1833.44
2139,0,0,0,12.6986,1811.12
2138,0,0,0,12.681,1713.2
411,0,0,0,12.6677,1639.71
412,0,0,0,12.6652,1620.7
398,0,0,0,12.6528,1550.88
397,0,0,0,12.6401,1481.71
389,0,0,0,12.6284,1419.19
388,0,0,0,12.6035,1288.98
2132,0,0,0,12.5766,1137.29
341,0,0,0,12.5758,1133.29
340,0,0,0,12.547,987.391
335,0,0,0,12.5284,894.183
1819,0,0,0,12.5245,866.484
344,0,0,0,12.5091,770.835
349,0,0,0,12.4974,690.749
358,0,0,0,12.4846,619.76
357,0,0,0,12.4724,551.719
354,0,0,0,12.4589,481.672
353,0,0,0,12.4566,470.575
314,0,0,0,12.4466,416.357
312,0,0,0,12.4424,393.236
313,0,0,0,12.4353,353.945
304,0,0,0,12.3996,163.175
311,0,0,0,12.3996,163.075
310,0,0,0,12.3908,114.267
302,0,0,0,12.3903,112.135
300,0,0,0,12.3735,24.0203
301,0,0,0,12.37,0
1362,0,0,1,13.1656,4178.35,0.0655,285.691,0.13,2
1361,0,0,1,13.1614,4155.17
1354,0,0,1,13.1614,4154.98
2188,0,0,1,13.1551,4121.92
2075,0,0,1,13.1332,4010.11
1822,0,0,1,13.1324,4006.11
1342,0,0,1,13.1115,3895.32
1334,0,0,1,13.0974,3825.27
1325,0,0,1,13.0702,3686.83
1156,0,0,1,13.0611,3643.12
1155,0,0,1,13.0478,3575.61
2052,0,0,1,13.0427,3549.31
1782,0,0,1,13.0367,3518.49
2043,0,0,1,13.0281,3459.76
2040,0,0,1,13.025,3442.79
2039,0,0,1,13.0108,3369.17
1106,0,0,1,12.9982,3304.53
2035,0,0,1,12.9858,3238.3
1085,0,0,1,12.9733,3172.11
920,0,0,1,12.9565,3080.32
2018,0,0,1,12.9511,3053.27
2015,0,0,1,12.9413,3003.35
910,0,0,1,12.9412,3002.86
909,0,0,1,12.9331,2961.72
898,0,0,1,12.9196,2893.99
897,0,0,1,12.9103,2846.87
877,0,0,1,12.8842,2721.03
878,0,0,1,12.8768,2684.69
879,0,0,1,12.862,2614.72
437,0,0,1,12.8562,2585.37
439,0,0,1,12.8526,2565.62
436,0,0,1,12.8436,2521.61
425,0,0,1,12.8356,2481.1
420,0,0,1,12.8207,2407.26
421,0,0,1,12.8167,2380.5
422,0,0,1,12.8074,2328.9
999,0,0,2,13.4914,5767.53,0.0541667,236.259,0.24,3
1002,0,0,2,13.4636,5649.39
1031,0,0,2,13.4417,5547.07
2031,0,0,2,13.4343,5510.08
2032,0,0,2,13.4339,5508.26
1053,0,0,2,13.4259,5468.41
1784,0,0,2,13.4227,5451.63
1069,0,0,2,13.4003,5340.02
1848,0,0,2,13.3923,5297.19
1847,0,0,2,13.3847,5260.38
1086,0,0,2,13.381,5240.19
1087,0,0,2,13.3676,5171.63
1088,0,0,2,13.3618,5141.02
1117,0,0,2,13.3541,5100.54
1119,0,0,2,13.3533,5096.54
1118,0,0,2,13.3466,5060.74
2044,0,0,2,13.3313,4980.88
1128,0,0,2,13.3265,4954.65
1148,0,0,2,13.3203,4917.66
1549,0,0,2,13.3109,4873.13
1147,0,0,2,13.3052,4842.21
1327,0,0,2,13.2742,4683.5
1343,0,0,2,13.2737,4680.77
1355,0,0,2,13.2412,4517.5
1364,0,0,2,13.2412,4517.29
1362,0,0,2,13.2311,4464.04
1133,0,0,3,13.7209,6906.64,0.0566667,247.163,0.07,4
1122,0,0,3,13.7074,6840.19
1129,0,0,3,13.6987,6792.89
1121,0,0,3,13.6815,6701.92
1095,0,0,3,13.6741,6665.65
1093,0,0,3,13.6666,6625.85
1074,0,0,3,13.6596,6587.73
1073,0,0,3,13.6518,6545.76
1057,0,0,3,13.6339,6454.55
1058,0,0,3,13.6277,6422.46
1056,0,0,3,13.6196,6381.36
1055,0,0,3,13.6108,6336.19
1054,0,0,3,13.6043,6303.11
1037,0,0,3,13.6002,6280.56
1034,0,0,3,13.591,6232.59
2032,0,0,3,13.5755,6155
2031,0,0,3,13.5752,6153.18
1031,0,0,3,13.5671,6113.1
1002,0,0,3,13.5519,6038.46
999,0,0,3,13.5455,6003.79
1501,0,0,4,14.0368,8501.64,0.0813333,354.751,0.03,5
1488,0,0,4,14.0157,8386.94
1483,0,0,4,13.995,8275.53
1482,0,0,4,13.9759,8180.08
1397,0,0,4,13.9298,7939.34
1377,0,0,4,13.9141,7858.15
1376,0,0,4,13.9022,7796.5
1375,0,0,4,13.8969,7769.79
1367,0,0,4,13.8834,7698.57
1357,0,0,4,13.8709,7632.83
1349,0,0,4,13.8585,7569.3
1348,0,0,4,13.8576,7564.71
1340,0,0,4,13.8571,7562.17
1339,0,0,4,13.8513,7532.63
1329,0,0,4,13.8383,7465.61
1158,0,0,4,13.8236,7390.55
2048,0,0,4,13.8009,7273.54
1151,0,0,4,13.7899,7216.47
1134,0,0,4,13.7834,7183.74
1133,0,0,4,13.7776,7153.8
1421,0,0,5,14.3848,10257.4,0.0866667,378.014,0.26,6
2168,0,0,5,14.3513,10077.8
1433,0,0,5,14.3464,10050.2
1432,0,0,5,14.3247,9936.4
1440,0,0,5,14.3027,9824.01
1452,0,0,5,14.2775,9687.48
2086,0,0,5,14.2689,9644.56
1458,0,0,5,14.2592,9594
1449,0,0,5,14.245,9522.79
1450,0,0,5,14.2418,9508.06
2087,0,0,5,14.2253,9422
1461,0,0,5,14.2186,9387.48
1457,0,0,5,14.1834,9202.82
1495,0,0,5,14.1648,9108.93
1647,0,0,5,14.1579,9071.96
1503,0,0,5,14.1493,9025.67
1637,0,0,5,14.1259,8898.57
1501,0,0,5,14.1181,8856.39
1063,0,0,6,14.6149,11515.9,0.037,161.383,0.07,7
1083,0,0,6,14.6022,11444.8
1105,0,0,6,14.5906,11381.9
1104,0,0,6,14.5747,11296.3
1183,0,0,6,14.5723,11280
1184,0,0,6,14.5677,11254.7
1663,0,0,6,14.5609,11217.5
1189,0,0,6,14.5546,11183.3
1194,0,0,6,14.542,11108.4
1196,0,0,6,14.5417,11106.8
1203,0,0,6,14.4997,10836.7
1421,0,0,6,14.4714,10635.4
992,0,0,7,14.7243,12050.1,0.0433333,189.007,0.14,8
990,0,0,7,14.7164,12011.5
989,0,0,7,14.706,11959.7
1014,0,0,7,14.6924,11890.8
1048,0,0,7,14.6801,11829.7
2159,0,0,7,14.677,11814.3
1045,0,0,7,14.6763,11811.2
1063,0,0,7,14.6519,11677.3
1530,0,0,8,15.1182,14176.2,0.059,257.34,0.01,9
1611,0,0,8,15.1053,14113.8
1619,0,0,8,15.0845,13988.2
1528,0,0,8,15.0652,13888.1
1525,0,0,8,15.046,13784.2
1524,0,0,8,15.037,13728.4
1624,0,0,8,15.0337,13710
2090,0,0,8,15.0131,13601.5
1497,0,0,8,15.0096,13583.5
2102,0,0,8,15.0077,13573.9
2089,0,0,8,15.0074,13572.5
2124,0,0,8,14.997,13525.4
1826,0,0,8,14.9876,13476.4
1450,0,0,8,14.9848,13460.4
1829,0,0,8,14.9803,13431.3
1832,0,0,8,14.9673,13345.9
1833,0,0,8,14.9579,13273.4
1837,0,0,8,14.9476,13203.4
2177,0,0,8,14.9435,13182.3
1841,0,0,8,14.9434,13180.9
2060,0,0,8,14.9091,12989.8
1551,0,0,8,14.9084,12985.7
1550,0,0,8,14.9076,12981.9
1196,0,0,8,14.9015,12938.7
1194,0,0,8,14.9013,12937.2
1190,0,0,8,14.8905,12872.2
1186,0,0,8,14.8778,12806.3
1183,0,0,8,14.8611,12725.1
1103,0,0,8,14.8483,12659
1084,0,0,8,14.8383,12601.9
1062,0,0,8,14.8187,12493.3
2159,0,0,8,14.8186,12492.5
1045,0,0,8,14.8179,12489.4
1012,0,0,8,14.8107,12448.4
1014,0,0,8,14.8101,12445.6
1018,0,0,8,14.7952,12373.2
993,0,0,8,14.7805,12300.5
992,0,0,8,14.7677,12239.1
1795,0,0,9,15.675,17082.4,0.109,475.425,0.21,10
2039,0,0,9,15.6426,16924.2
2040,0,0,9,15.6315,16863.4
2043,0,0,9,15.6284,16846.9
1125,0,0,9,15.6219,16813.7
2042,0,0,9,15.6154,16780.9
1126,0,0,9,15.601,16707.2
1127,0,0,9,15.5906,16658.3
2044,0,0,9,15.5898,16654.4
2169,0,0,9,15.5794,16603.5
2171,0,0,9,15.5748,16579.6
1549,0,0,9,15.568,16543.4
1147,0,0,9,15.5617,16510.1
1796,0,0,9,15.5248,16315.5
1328,0,0,9,15.5231,16306.8
1340,0,0,9,15.5096,16234.2
1348,0,0,9,15.5091,16231.7
1349,0,0,9,15.5075,16224.4
1358,0,0,9,15.4896,16133.9
1352,0,0,9,15.4801,16084.2
1351,0,0,9,15.4671,16019.4
1422,0,0,9,15.4445,15897
1435,0,0,9,15.421,15776.5
1441,0,0,9,15.4069,15704.4
1656,0,0,9,15.3999,15668
1442,0,0,9,15.3943,15638.2
2084,0,0,9,15.3701,15514.2
1445,0,0,9,15.3379,15343.3
2087,0,0,9,15.3177,15235.4
2088,0,0,9,15.3057,15173.1
1644,0,0,9,15.3,15144
2089,0,0,9,15.2764,15019.7
2102,0,0,9,15.276,15017.7
1497,0,0,9,15.2747,15010.7
1660,0,0,9,15.2721,14996.5
2090,0,0,9,15.2676,14973.3
1524,0,0,9,15.2588,14877.1
1525,0,0,9,15.2493,14820.6
1528,0,0,9,15.2282,14708.8
1619,0,0,9,15.2101,14613.6
1611,0,0,9,15.1843,14471.5
1530,0,0,9,15.1772,14433.6
941,0,0,10,15.831,17792.4,0.0383333,167.198,0.11,11
942,0,0,10,15.8187,17731.2
943,0,0,10,15.8084,17679.7
2020,0,0,10,15.8076,17675.8
944,0,0,10,15.7895,17586.2
1795,0,0,10,15.784,17557.8
554,0,0,11,16.0932,19180.7,0.0611667,266.791,0.44,12
558,0,0,11,16.0887,19157.5
623,0,0,11,16.081,19118.8
561,0,0,11,16.0756,19089.7
628,0,0,11,16.0715,19064.6
609,0,0,11,16.0589,18988.2
423,0,0,11,16.053,18931.9
419,0,0,11,16.0483,18897.5
420,0,0,11,16.0431,18862.5
421,0,0,11,16.0391,18835.7
417,0,0,11,16.0349,18812.3
1989,0,0,11,16.0175,18722.9
2011,0,0,11,15.9973,18619.4
1556,0,0,11,15.9768,18509.9
906,0,0,11,15.9664,18454.5
1555,0,0,11,15.9287,18259.5
930,0,0,11,15.9082,18152.9
940,0,0,11,15.8938,18081.9
939,0,0,11,15.882,18023.3
941,0,0,11,15.8694,17959.6
1902,0,0,12,16.4571,21327.5,0.0613333,267.518,0.25,13
1900,0,0,12,16.4536,21307.9
1893,0,0,12,16.4272,21148.3
1895,0,0,12,16.4243,21132.4
