
param sigma         
:	1	2 :=            
1	0.00001	0.99999   
2	0.1	0.9           
3	0.2	0.8           
4	0.3	0.7           
5	0.4	0.6           
6	0.5	0.5           
7	0.6	0.4           
8	0.7	0.3           
9	0.8	0.2           
10	0.9	0.1         
11	0.99999	0.00001 
;                   

param o := 1884 ;
param s := 6884 ;

set R := 1858 725 596 559 1537 ;
set M := 10 11 12 13 ;
set K := 1 2 3 ;

param b := 25 ;

param d := 
1858	1
725	1
596	1
559	1
1537	1
1884	0
6884	0
;

param TTI := 
10	10
11	11
12	12
13	13
;

param TTF := 
10	11
11	12
12	13
13	14
;

param tt := 
1858	10	0.104667		1858	11	0.036		1858	12	0.0586667		1858	13	0.0445		
725	10	0.107833		725	11	0.0406667		725	12	0.0918333		725	13	0.107167		
596	10	0.116167		596	11	0.0505		596	12	0.081		596	13	0.0358333		
559	10	0.0766667		559	11	0.043		559	12	0.0925		559	13	0.0586667		
1537	10	0.072		1537	11	0.0933333		1537	12	0.0831667		1537	13	0.104333		
1884	10	0		1884	11	0		1884	12	0		1884	13	0		
6884	10	0		6884	11	0		6884	12	0		6884	13	0		
;

param cc := 
1858	10	456.524		1858	11	157.021		1858	12	255.886		1858	13	194.096		
725	10	470.336		725	11	177.376		725	12	400.549		725	13	467.429		
596	10	506.684		596	11	220.266		596	12	353.298		596	13	156.294		
559	10	334.397		559	11	187.553		559	12	403.457		559	13	255.886		
1537	10	314.042		1537	11	407.092		1537	12	362.748		1537	13	455.071		
1884	10	0		1884	11	0		1884	12	0		1884	13	0		
6884	10	0		6884	11	0		6884	12	0		6884	13	0		
;

param tf := 
1858	10	0.2		1858	11	0.21		1858	12	0.22		1858	13	0.22		
725	10	0.12		725	11	0.13		725	12	0.13		725	13	0.13		
596	10	0.02		596	11	0.03		596	12	0.04		596	13	0.04		
559	10	0.32		559	11	0.36		559	12	0.42		559	13	0.44		
1537	10	0.12		1537	11	0.11		1537	12	0.11		1537	13	0.11		
1884	10	0		1884	11	0		1884	12	0		1884	13	0		
6884	10	0		6884	11	0		6884	12	0		6884	13	0		
;

param t := 
1858	725	10	0.14311		1858	725	11	0.142655		1858	725	12	0.149392		1858	725	13	0.146119		
1858	596	10	0.168024		1858	596	11	0.168786		1858	596	12	0.174813		1858	596	13	0.170524		
1858	559	10	0.215782		1858	559	11	0.218371		1858	559	12	0.225117		1858	559	13	0.225511		
1858	1537	10	0.268399		1858	1537	11	0.272693		1858	1537	12	0.280767		1858	1537	13	0.278216		
1858	6884	10	0.350073		1858	6884	11	0.366083		1858	6884	12	0.370787		1858	6884	13	0.35635		
725	1858	10	0.25773		725	1858	11	0.257501		725	1858	12	0.268508		725	1858	13	0.260353		
725	596	10	0.0957022		725	596	11	0.100854		725	596	12	0.100601		725	596	13	0.101377		
725	559	10	0.14346		725	559	11	0.150439		725	559	12	0.150905		725	559	13	0.156363		
725	1537	10	0.19622		725	1537	11	0.205786		725	1537	12	0.207411		725	1537	13	0.208852		
725	6884	10	0.472498		725	6884	11	0.479265		725	6884	12	0.480285		725	6884	13	0.457826		
596	1858	10	0.302308		596	1858	11	0.303479		596	1858	12	0.317183		596	1858	13	0.299374		
596	725	10	0.0827646		596	725	11	0.0822525		596	725	12	0.0797396		596	725	13	0.0857887		
596	559	10	0.0477581		596	559	11	0.0495853		596	559	12	0.0503035		596	559	13	0.054987		
596	1537	10	0.100518		596	1537	11	0.104932		596	1537	12	0.10681		596	1537	13	0.107475		
596	6884	10	0.514221		596	6884	11	0.526237		596	6884	12	0.523261		596	6884	13	0.501753		
559	1858	10	0.393356		559	1858	11	0.378592		559	1858	12	0.392911		559	1858	13	0.390432		
559	725	10	0.167267		559	725	11	0.16131		559	725	12	0.163873		559	725	13	0.180686		
559	596	10	0.0845022		559	596	11	0.0790577		559	596	12	0.0841331		559	596	13	0.0948973		
559	1537	10	0.081377		559	1537	11	0.0834904		559	1537	12	0.0822096		559	1537	13	0.0808582		
559	6884	10	0.604719		559	6884	11	0.596071		559	6884	12	0.602523		559	6884	13	0.594914		
1537	1858	10	0.487974		1537	1858	11	0.467594		1537	1858	12	0.487629		1537	1858	13	0.47105		
1537	725	10	0.256571		1537	725	11	0.245503		1537	725	12	0.256262		1537	725	13	0.264798		
1537	596	10	0.174482		1537	596	11	0.163251		1537	596	12	0.176035		1537	596	13	0.175101		
1537	559	10	0.123666		1537	559	11	0.11563		1537	559	12	0.122931		1537	559	13	0.122729		
1537	6884	10	0.694661		1537	6884	11	0.685034		1537	6884	12	0.705159		1537	6884	13	0.684645		
1884	1858	10	0.344271		1884	1858	11	0.331477		1884	1858	12	0.323873		1884	1858	13	0.319255		
1884	725	10	0.493459		1884	725	11	0.48797		1884	725	12	0.473684		1884	725	13	0.462788		
1884	596	10	0.517283		1884	596	11	0.50771		1884	596	12	0.494048		1884	596	13	0.490996		
1884	559	10	0.567668		1884	559	11	0.560183		1884	559	12	0.543729		1884	559	13	0.543215		
1884	1537	10	0.622053		1884	1537	11	0.613916		1884	1537	12	0.599293		1884	1537	13	0.594665		
;

param c := 
1858	725	10	834.765		1858	725	11	831.079		1858	725	12	854.996		1858	725	13	840.035		
1858	596	10	1136.4		1858	596	11	1135.8		1858	596	12	1163.07		1858	596	13	1141.87		
1858	559	10	1434.18		1858	559	11	1435.12		1858	559	12	1470.12		1858	559	13	1468.57		
1858	1537	10	1773.16		1858	1537	11	1775.38		1858	1537	12	1822.41		1858	1537	13	1813.21		
1858	6884	10	2003.77		1858	6884	11	2065.4		1858	6884	12	2090.71		1858	6884	13	2059.29		
725	1858	10	1408.29		725	1858	11	1407.51		725	1858	12	1445.83		725	1858	13	1411.22		
725	596	10	580.092		725	596	11	613.964		725	596	12	593.322		725	596	13	607.951		
725	559	10	877.881		725	559	11	913.292		725	559	12	900.372		725	559	13	934.65		
725	1537	10	1217.48		725	1537	11	1259.79		725	1537	12	1252		725	1537	13	1275.67		
725	6884	10	2693.7		725	6884	11	2698.48		725	6884	12	2704.71		725	6884	13	2638.26		
596	1858	10	1746.81		596	1858	11	1748.55		596	1858	12	1797.6		596	1858	13	1727.03		
596	725	10	499.426		596	725	11	498.274		596	725	12	488.583		596	725	13	532.83		
596	559	10	297.789		596	559	11	299.328		596	559	12	307.05		596	559	13	326.7		
596	1537	10	637.387		596	1537	11	645.828		596	1537	12	658.683		596	1537	13	667.717		
596	6884	10	3020.39		596	6884	11	3044.06		596	6884	12	3037.03		596	6884	13	2974.86		
559	1858	10	2227.94		559	1858	11	2168.9		559	1858	12	2215.57		559	1858	13	2204.95		
559	725	10	952.695		559	725	11	935.44		559	725	12	942.45		559	725	13	1027.18		
559	596	10	453.268		559	596	11	437.166		559	596	12	453.867		559	596	13	494.35		
559	1537	10	440.094		559	1537	11	449.522		559	1537	12	447.825		559	1537	13	478.93		
559	6884	10	3495.1		559	6884	11	3467.54		559	6884	12	3472.07		559	6884	13	3456.89		
1537	1858	10	2794.38		1537	1858	11	2709.39		1537	1858	12	2780.46		1537	1858	13	2716.67		
1537	725	10	1499.76		1537	725	11	1461.33		1537	725	12	1502.3		1537	725	13	1530.38		
1537	596	10	1003.16		1537	596	11	963.059		1537	596	12	1011.67		1537	596	13	1006.72		
1537	559	10	726.065		1537	559	11	693.531		1537	559	12	723.897		1537	559	13	723.626		
1537	6884	10	4035.81		1537	6884	11	4015		1537	6884	12	4073.59		1537	6884	13	3989.84		
1884	1858	10	1912.73		1884	1858	11	1869.93		1884	1858	12	1847.75		1884	1858	13	1825.3		
1884	725	10	2769.71		1884	725	11	2749.44		1884	725	12	2697.93		1884	725	13	2662.57		
1884	596	10	3071.24		1884	596	11	3040.43		1884	596	12	2994.14		1884	596	13	2973.67		
1884	559	10	3377.88		1884	559	11	3352.48		1884	559	12	3292.18		1884	559	13	3296.39		
1884	1537	10	3719.52		1884	1537	11	3693.72		1884	1537	12	3645.13		1884	1537	13	3634.6		
;

