Nodo,Individuo,Ruta,Segmento,Tiempo viaje,Costo viaje,Tiempo atencion,Costo atencion,Tasa fallo,Demanda
220,0,0,0,13.0302,511.167,0.072,314.042,0.12,1
2130,0,0,0,13.0124,417.757
215,0,0,0,13.0069,383.417
205,0,0,0,12.9789,223.068
196,0,0,0,12.965,137.521
195,0,0,0,12.9619,117.624
64,0,0,0,12.94,0
710,0,0,1,13.169,1171.13,0.0466667,203.546,0.45,2
223,0,0,1,13.1499,1071.11
224,0,0,1,13.1266,958.91
222,0,0,1,13.1109,874.132
220,0,0,1,13.1022,825.209
455,0,0,2,13.2763,1763.6,0.0423333,184.645,0.11,3
454,0,0,2,13.2731,1746.22
457,0,0,2,13.2665,1692.15
456,0,0,2,13.2616,1663.11
458,0,0,2,13.2523,1602.2
459,0,0,2,13.2457,1556.85
1543,0,0,2,13.2371,1495.04
710,0,0,2,13.2156,1374.67
1108,0,0,3,13.5822,3410.34,0.0723333,315.496,0.16,4
1109,0,0,3,13.5782,3388.96
1113,0,0,3,13.5718,3356.71
1847,0,0,3,13.56,3296.07
1086,0,0,3,13.5563,3275.89
1087,0,0,3,13.5429,3207.33
1090,0,0,3,13.5343,3162.57
1076,0,0,3,13.5162,3069.24
1074,0,0,3,13.5122,3048.58
1077,0,0,3,13.4988,2981.61
1080,0,0,3,13.4839,2908.26
1079,0,0,3,13.4767,2871.78
1061,0,0,3,13.4725,2850.49
1063,0,0,3,13.4693,2833.65
1062,0,0,3,13.4683,2826.61
2159,0,0,3,13.4681,2825.63
1045,0,0,3,13.4674,2822.48
1012,0,0,3,13.4602,2781.49
2028,0,0,3,13.4521,2736.03
989,0,0,3,13.4487,2720.29
990,0,0,3,13.4386,2670.03
991,0,0,3,13.436,2657.68
706,0,0,3,13.429,2618.21
704,0,0,3,13.4264,2605.44
2179,0,0,3,13.4262,2604.58
662,0,0,3,13.42,2574.93
602,0,0,3,13.4087,2506.79
599,0,0,3,13.4042,2482.09
605,0,0,3,13.3991,2453.97
529,0,0,3,13.3825,2355.08
726,0,0,3,13.3664,2253.54
714,0,0,3,13.3662,2251.66
1543,0,0,3,13.3604,2219.22
459,0,0,3,13.3503,2156.04
458,0,0,3,13.3436,2110.63
456,0,0,3,13.335,2050.23
457,0,0,3,13.329,2017.18
454,0,0,3,13.3213,1963.2
455,0,0,3,13.3186,1948.24
1304,0,0,4,13.7832,4404.31,0.0735,320.585,0.21,5
952,0,0,4,13.7591,4272.99
953,0,0,4,13.7469,4211.94
2023,0,0,4,13.7461,4207.84
2108,0,0,4,13.7319,4132.18
1794,0,0,4,13.7256,4099.83
2106,0,0,4,13.7117,4026.08
2039,0,0,4,13.6931,3928.56
1106,0,0,4,13.6829,3874.16
2035,0,0,4,13.6709,3809.57
1108,0,0,4,13.6546,3725.83
1302,0,0,5,13.9038,4963.89,0.035,152.659,0.22,6
1303,0,0,5,13.8834,4860.2
1305,0,0,5,13.8682,4784.18
1304,0,0,5,13.8567,4724.9
895,0,0,6,14.0877,5894.32,0.081,353.298,0.02,7
896,0,0,6,14.084,5876.08
892,0,0,6,14.0803,5857.33
906,0,0,6,14.0677,5788.47
1555,0,0,6,14.0394,5633.87
2157,0,0,6,14.0285,5580.12
2019,0,0,6,14.0017,5453.86
929,0,0,6,14.0013,5451.88
938,0,0,6,13.9893,5386.03
950,0,0,6,13.9758,5315.47
951,0,0,6,13.9688,5279.75
949,0,0,6,13.9578,5223.27
1302,0,0,6,13.9388,5116.55
978,0,0,7,14.3347,7086.98,0.0373333,162.837,0.05,8
1010,0,0,7,14.3199,7010.21
1011,0,0,7,14.3056,6937.58
1009,0,0,7,14.3,6908.14
1038,0,0,7,14.2918,6867.54
1039,0,0,7,14.2913,6864.87
1037,0,0,7,14.2814,6816.31
1034,0,0,7,14.2732,6772.47
2032,0,0,7,14.2577,6694.87
1050,0,0,7,14.2314,6561.09
1049,0,0,7,14.2313,6561
1025,0,0,7,14.224,6523.3
1029,0,0,7,14.2109,6457.51
1027,0,0,7,14.1981,6394.14
898,0,0,7,14.1877,6341.65
895,0,0,7,14.1687,6247.62
636,0,0,8,14.4517,7640.24,0.0391667,170.833,0.15,9
631,0,0,8,14.445,7607.45
630,0,0,8,14.4392,7578.93
637,0,0,8,14.4287,7526.85
1996,0,0,8,14.4162,7463.56
1997,0,0,8,14.4123,7443.66
2027,0,0,8,14.3851,7313.44
2026,0,0,8,14.3793,7284.96
978,0,0,8,14.372,7249.82
603,0,0,9,14.5752,8246.8,0.0658333,287.145,0.35,10
604,0,0,9,14.5704,8221.39
596,0,0,9,14.5702,8220.42
580,0,0,9,14.556,8144.21
583,0,0,9,14.5497,8114.4
587,0,0,9,14.5475,8099.97
578,0,0,9,14.5444,8083.16
575,0,0,9,14.5389,8052.05
571,0,0,9,14.536,8035.93
570,0,0,9,14.5312,8012.65
1994,0,0,9,14.5184,7948.3
562,0,0,9,14.5051,7883.24
639,0,0,9,14.5016,7865.8
638,0,0,9,14.4949,7831.77
636,0,0,9,14.4909,7811.07
64,0,0,10,14.8029,9558.76,0,0,0
195,0,0,10,14.7814,9442.51
196,0,0,10,14.7786,9422.93
205,0,0,10,14.7644,9336.85
215,0,0,10,14.74,9181.87
225,0,0,10,14.7151,8978.04
715,0,0,10,14.6801,8787.49
714,0,0,10,14.6764,8763.65
726,0,0,10,14.6762,8761.79
529,0,0,10,14.6622,8662.18
605,0,0,10,14.6468,8564.93
603,0,0,10,14.641,8533.95
603,1,0,0,11.1584,1012.31,0.109,475.425,0.32,1
604,1,0,0,11.1541,989.164
596,1,0,0,11.154,988.193
595,1,0,0,11.1485,957.784
605,1,0,0,11.1474,949.793
529,1,0,0,11.1302,849.768
726,1,0,0,11.1143,748.573
714,1,0,0,11.1141,746.688
715,1,0,0,11.1107,723.201
225,1,0,0,11.0932,562.11
215,1,0,0,11.0675,358.782
205,1,0,0,11.0436,204.484
196,1,0,0,11.0305,119.897
195,1,0,0,11.0279,100.335
64,1,0,0,11.01,0
1108,1,0,1,11.4595,2486.85,0.0935,407.819,0.09,2
1109,1,0,1,11.4552,2464.18
1113,1,0,1,11.4483,2430.03
1847,1,0,1,11.4349,2362.5
1086,1,0,1,11.4313,2342.47
1087,1,0,1,11.4167,2269.28
1090,1,0,1,11.408,2224.12
1076,1,0,1,11.3819,2097.14
1074,1,0,1,11.3778,2076.03
1077,1,0,1,11.3682,2025.21
1080,1,0,1,11.3547,1958
1079,1,0,1,11.3481,1923.55
1061,1,0,1,11.3438,1902.26
1063,1,0,1,11.3403,1884.1
1062,1,0,1,11.3392,1877.02
