Nodo,Individuo,Ruta,Segmento,Tiempo viaje,Costo viaje,Tiempo atencion,Costo atencion,Tasa fallo,Demanda
1076,0,0,0,9.95848,197.842,0.0596667,260.248,0.07,1
1074,0,0,0,9.95428,176.376
1077,0,0,0,9.94509,127.279
1080,0,0,0,9.93218,62.2968
1081,0,0,0,9.92,0
1372,0,0,1,10.2227,1507.15,0.038,165.745,0.08,2
1371,0,0,1,10.2154,1469.61
1362,0,0,1,10.2066,1422.93
1361,0,0,1,10.2007,1392.6
1354,0,0,1,10.2007,1392.4
1355,0,0,1,10.1927,1351.52
2076,0,0,1,10.1909,1342.41
1356,0,0,1,10.183,1302.16
1357,0,0,1,10.1823,1298.44
1349,0,0,1,10.1704,1237.14
1348,0,0,1,10.1695,1232.16
1340,0,0,1,10.1689,1229.62
1328,0,0,1,10.1497,1133.35
2047,0,0,1,10.1131,942.561
1149,0,0,1,10.1087,919.512
1150,0,0,1,10.1029,890.548
2045,0,0,1,10.0914,831.402
1120,0,0,1,10.0758,747.287
1094,0,0,1,10.0691,713.63
1091,0,0,1,10.0556,648.878
1092,0,0,1,10.0514,626.735
1074,0,0,1,10.0455,596.291
1073,0,0,1,10.0347,541.601
1075,0,0,1,10.0288,512.677
1076,0,0,1,10.0181,458.09
1321,0,0,2,10.4318,2573.94,0.0586667,255.886,0.03,3
1578,0,0,2,10.3951,2374.69
1322,0,0,2,10.3659,2222.71
2072,0,0,2,10.3519,2146.9
1323,0,0,2,10.3355,2061.61
1388,0,0,2,10.3347,2057.83
1389,0,0,2,10.3253,2006.56
1382,0,0,2,10.2956,1851.28
1383,0,0,2,10.2909,1825.2
1371,0,0,2,10.2694,1716.07
1372,0,0,2,10.2607,1672.89
301,0,0,3,10.8301,4756.46,0.0565,246.436,0.07,4
300,0,0,3,10.8257,4731.39
302,0,0,3,10.8147,4666.17
304,0,0,3,10.8073,4621.17
313,0,0,3,10.7709,4427.48
312,0,0,3,10.7647,4391.52
314,0,0,3,10.7609,4370.18
353,0,0,3,10.7509,4315.74
354,0,0,3,10.7486,4304.65
803,0,0,3,10.7485,4304.27
804,0,0,3,10.7348,4235.1
818,0,0,3,10.7138,4121.54
819,0,0,3,10.6991,4042.34
2009,0,0,3,10.6927,3995.24
2010,0,0,3,10.677,3894.39
837,0,0,3,10.6696,3848.24
1774,0,0,3,10.6565,3774.93
849,0,0,3,10.6532,3755.91
850,0,0,3,10.6465,3706.94
852,0,0,3,10.6402,3663.82
865,0,0,3,10.6345,3622.9
869,0,0,3,10.6174,3527
2066,0,0,3,10.5959,3415.66
1297,0,0,3,10.5703,3278.49
1299,0,0,3,10.5644,3245.58
1600,0,0,3,10.5629,3232.14
1306,0,0,3,10.5489,3145.83
1312,0,0,3,10.5488,3145.47
1602,0,0,3,10.5186,2985.6
1320,0,0,3,10.5062,2917.76
1321,0,0,3,10.4905,2829.82
264,0,0,4,10.981,5523.94,0.0933333,407.092,0.07,5
263,0,0,4,10.9562,5395.65
270,0,0,4,10.9557,5392.88
276,0,0,4,10.9325,5266.23
288,0,0,4,10.9172,5182
291,0,0,4,10.9067,5126.41
